NZHSC Code Hierarchy - NZHSC Level 2 Code,NZHSC Code Hierarchy - NZHSC Level 4 Code,NZHSC Code Hierarchy - NZHSC Level 6 Code,NZHSC Description Hierarchy - NZHSC Level 2 Description,NZHSC Description Hierarchy - NZHSC Level 4 Description,NZHSC Description Hierarchy - NZHSC Level 6 Description,Primary Industry Sector,SOPI Forecast Group,Granular Group
20,2009,200989,"Preparations of vegetables, fruit, nuts or other parts of plants","Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter","Juice; of any single fruit or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Horticulture,Vegetable Juice,Unknown
20,2009,200990,"Preparations of vegetables, fruit, nuts or other parts of plants","Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter","Juices; mixtures of fruits or vegetables, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Horticulture,Vegetable Juice,Unknown
22,2204,220410,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",Wine; sparkling,Horticulture,Wine,Bottled
22,2204,220421,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Wine; still, in containers holding 2 litres or less",Horticulture,Wine,Bottled
22,2204,220422,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Wine; still, in containers holding more than 2 litres but not more than 10 litres",Horticulture,Wine,Bottled
22,2205,220510,"Beverages, spirits and vinegar","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding 2 litres or less",Horticulture,Wine,Bottled
22,2206,220600,"Beverages, spirits and vinegar","Fermented beverages, n.e.c. in chapter 22; (e.g. cider, perry, mead, sake)","Beverages, fermented; (e.g. cider, perry, mead, sake)",Horticulture,Wine,Bottled
22,2204,220422,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Wine; still, in containers holding more than 2 litres but not more than 10 litres",Horticulture,Wine,Bulk
22,2204,220429,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Wine; still, in containers holding more than 10 litres",Horticulture,Wine,Bulk
22,2204,220430,"Beverages, spirits and vinegar","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","Grape must; n.e.c. in heading no. 2009, n.e.c. in item no. 2204.2",Horticulture,Wine,Bulk
22,2205,220590,"Beverages, spirits and vinegar","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances","Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding more than 2 litres",Horticulture,Wine,Bulk
30,3002,300210,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; whether or not modified or obtained by means of biotechnological processes",Meat and Wool,Animal Co-Products,Blood
30,3002,300211,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; malaria diagnostic test kits",Meat and Wool,Animal Co-Products,Blood
30,3002,300212,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; antisera and other blood fractions",Meat and Wool,Animal Co-Products,Blood
30,3002,300213,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale",Meat and Wool,Animal Co-Products,Blood
30,3002,300214,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, mixed, put up in measured doses or in forms or packings for retail sale",Meat and Wool,Animal Co-Products,Blood
30,3002,300215,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, put up in measured doses or in forms or packings for retail sale",Meat and Wool,Animal Co-Products,Blood
30,3002,300219,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Blood, human or animal, antisera, other blood fractions and immunological products; n.e.c. in heading 3002.1",Meat and Wool,Animal Co-Products,Blood
04,0410,041000,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Edible products of animal origin; not elsewhere specified or included,"Animal products; edible, n.e.c. in this or other chapters",Meat and Wool,Animal Co-Products,Other co-products
04,0410,041010,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Edible products of animal origin; not elsewhere specified or included,Animal products; insects,Meat and Wool,Animal Co-Products,Other co-products
04,0410,041090,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",Edible products of animal origin; not elsewhere specified or included,"Animal products; edible products of animal origin, not elsewhere specified or included, other than insects",Meat and Wool,Animal Co-Products,Other co-products
05,0501,050100,Animal originated products; not elsewhere specified or included,"Human hair; unworked, whether or not washed or scoured; waste of human hair","Animal products; hair, human, unworked, whether or not washed or scoured, and waste of human hair",Meat and Wool,Animal Co-Products,Other co-products
05,0502,050210,Animal originated products; not elsewhere specified or included,"Pigs', hogs' or boars' bristles and hair; and waste thereof","Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof",Meat and Wool,Animal Co-Products,Other co-products
05,0502,050290,Animal originated products; not elsewhere specified or included,"Pigs', hogs' or boars' bristles and hair; and waste thereof","Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)",Meat and Wool,Animal Co-Products,Other co-products
05,0503,050300,Animal originated products; not elsewhere specified or included,Horsehair and horsehair waste; whether or not put up as a layer with or without supporting material,"Animal products; horsehair and horsehair waste, whether or not put up as a layer with or without supporting material",Meat and Wool,Animal Co-Products,Other co-products
05,0505,050510,Animal originated products; not elsewhere specified or included,"Skins and other parts of birds with feathers, down; feathers, down and parts thereof; not further worked than cleaned, disinfected, treated for preservation; powder, waste and parts of feathers","Animal products; feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",Meat and Wool,Animal Co-Products,Other co-products
05,0505,050590,Animal originated products; not elsewhere specified or included,"Skins and other parts of birds with feathers, down; feathers, down and parts thereof; not further worked than cleaned, disinfected, treated for preservation; powder, waste and parts of feathers","Animal products; skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",Meat and Wool,Animal Co-Products,Other co-products
05,0506,050610,Animal originated products; not elsewhere specified or included,"Bones and horn-cores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products",Animal products; ossein and bones treated with acid,Meat and Wool,Animal Co-Products,Other co-products
05,0506,050690,Animal originated products; not elsewhere specified or included,"Bones and horn-cores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products","Animal products; bones and horn-cores and powder or waste of such, unworked, defatted, simply prepared (not cut to shape), or treated with acid or degelatinised, n.e.c. in heading no. 0506",Meat and Wool,Animal Co-Products,Other co-products
05,0507,050710,Animal originated products; not elsewhere specified or included,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks unworked or simply prepared, not cut to shape; waste and powder of these products","Animal products; ivory, unworked or simply prepared but not cut to shape, ivory powder and waste",Meat and Wool,Animal Co-Products,Other co-products
05,0507,050790,Animal originated products; not elsewhere specified or included,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks unworked or simply prepared, not cut to shape; waste and powder of these products","Animal products; tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape, waste and powder of these products",Meat and Wool,Animal Co-Products,Other co-products
05,0510,051000,Animal originated products; not elsewhere specified or included,"Ambergris, castoreum, civet and musk; cantharides; bile, dried or not glands, other animal products used in preparation of pharmaceutical products, fresh chilled, frozen or otherwise provisionally preserved","Animal products; ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",Meat and Wool,Animal Co-Products,Other co-products
05,0511,051110,Animal originated products; not elsewhere specified or included,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption",Animal products; bovine semen,Meat and Wool,Animal Co-Products,Other co-products
05,0511,051199,Animal originated products; not elsewhere specified or included,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption",Animal products; n.e.c. in chapter 5,Meat and Wool,Animal Co-Products,Other co-products
30,3001,300110,Pharmaceutical products,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.","Glands and other organs; dried, whether or not powdered",Meat and Wool,Animal Co-Products,Other co-products
30,3001,300120,Pharmaceutical products,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.","Glands and other organs; extracts of glands or other organs or of their secretions, for organo-therapeutic uses",Meat and Wool,Animal Co-Products,Other co-products
30,3001,300190,Pharmaceutical products,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.","Glands and other organs; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, n.e.c. in heading 3001",Meat and Wool,Animal Co-Products,Other co-products
30,3002,300290,Pharmaceutical products,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts)","Toxins, cultures of micro-organisms (excluding yeasts) and similar products",Meat and Wool,Animal Co-Products,Other co-products
35,3507,350710,Albuminoidal substances; modified starches; glues; enzymes,Enzymes; prepared enzymes not elsewhere specified or included,Enzymes; rennet and concentrates thereof,Meat and Wool,Animal Co-Products,Other co-products
43,4301,430110,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of mink, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
43,4301,430120,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of rabbit or hare, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
43,4301,430140,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of beaver, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
43,4301,430150,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of musk-rat, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
43,4301,430160,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of fox, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
43,4301,430170,Furskins and artificial fur; manufactures thereof,"Raw furskins (including heads, tails, paws, other pieces or cuttings, suitable for furriers' use), excluding raw hides and skins of heading no. 4101, 4102 or 4103","Furskins; raw, of seal, whole, with or without head, tail or paws",Meat and Wool,Animal Co-Products,Other co-products
